,author,date,like_facebook,summary,tags,title
2398,Samyak Pandey," 9 January, 2020 12:17 pm IST",12631,Govt brings import of palm oil & palmolein under 'restricted category'. Move will be big setback for Malaysia from where India imports bulk of the product.,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Commerce ministry,Indian imports,Malaysia,About,Contact,Careers,Terms of Use,Privacy Policy","Modi govt puts fresh curbs on palm oil import, weeks after Malaysian PM slams CAA"
2399,PTI," 9 January, 2020 10:08 am IST",2017,"Expected to be taller than the Eiffel Tower, the bridge forms a crucial link in the 111-km rail stretch between Katra and Banihal.
","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Indian Railways,Kashmir,PTI wire,About,Contact,Careers,Terms of Use,Privacy Policy",World’s highest railway bridge to connect Kashmir with rest of India by December 2021
2400,Ananya Bhardwaj," 9 January, 2020 8:45 am IST",14016,"The execution of the 4 convicts will take place at 7 am on 22 January. ThePrint takes a look at the steps, guidelines and rules on how that will be implemented.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Nirbhaya gangrape case,Tihar Jail,About,Contact,Careers,Terms of Use,Privacy Policy",5 key steps Tihar Jail will take to hang 16 December gangrape convicts
2401,Ananya Bhardwaj," 8 January, 2020 9:46 pm IST",12868,Other contenders for post of Delhi Police commissioner are Puducherry DGP Balaji Srivastava and ADG (Training) in CRPF S.N. Srivastava.,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Alok Verma,Delhi police,Delhi Police commissioner,Rakesh Asthana,About,Contact,Careers,Terms of Use,Privacy Policy",Controversial ex-CBI officer Rakesh Asthana is top contender for Delhi Police chief post
2402,Ananya Bhardwaj," 8 January, 2020 8:47 pm IST",17525,"The woman was seen holding a poster that says ‘Kashmir Aazad Karo’ during a protest at St Stephen’s college against JNU violence, CAA.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,CAA,Citizenship Bill protests,Delhi police,Jammu and Kashmir,Student protests,About,Contact,Careers,Terms of Use,Privacy Policy",Delhi Police likely to act against student holding Kashmir poster at St Stephen’s protest
2403,PTI," 8 January, 2020 7:46 pm IST",4180,"Protesters blocked a major road in Malda district, set tyres on fire, ransacked government buses and torched several vehicles, including a police van.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Mamata Banerjee,PTI wire,trade union,West Bengal,About,Contact,Careers,Terms of Use,Privacy Policy","Violence erupts in Bengal as strikers enforce bandh, 55 arrested in Kolkata"
2404,Revathi Krishnan," 8 January, 2020 7:38 pm IST",129,The complaint filed with Mumbai Police says the advertisement 'maligns Maharashtrian culture'.,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Akshay Kumar,Bollywood,Nirma,About,Contact,Careers,Terms of Use,Privacy Policy","Nirma ad lands Akshay Kumar in trouble for ‘mocking’ Marathas, police complaint lodged"
2405,Revathi Krishnan," 8 January, 2020 7:33 pm IST",11893,"In a two-minute video posted on social media, Bhupendra Tomar alias Pinky Chaudhary claimed responsibility for the attack on JNU students & teachers.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Bajrang Dal,JNU,love jihad,About,Contact,Careers,Terms of Use,Privacy Policy",Who is Pinky Chaudhary? Hindu Raksha Dal leader owning up to JNU attack was Bajrang Dal man
2406,"Swansy Afonso,Dhwani Pandya"," 8 January, 2020 6:08 pm IST",7487,"The locust swarm, which affected around 25,000 hectares of crops, is the biggest swarm to hit Gujarat in more than a quarter of a century.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Bloomberg wire,Indian crops,About,Contact,Careers,Terms of Use,Privacy Policy","Swarms of locusts damage wheat, cumin, potatoes crops in Gujarat"
2407,Moushumi Das Gupta," 8 January, 2020 5:29 pm IST",18545,"While Modi had been invited by Khelo India CEO, PMO informed the Assam govt on 6 January that he will not be visiting the state.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Assam,Bharatiya Janata Party (BJP),CAA protests,Narendra Modi,About,Contact,Careers,Terms of Use,Privacy Policy","Modi won’t inaugurate Khelo India, PMO says he was never due to visit Assam"
2408,Azaan Javaid," 8 January, 2020 5:13 pm IST",14379,A senior police officer said the practice of registering WhatsApp groups predated the bifurcation of J&K but residents dispute the claim. ,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Jammu and Kashmir,Ladakh,WhatsApp,About,Contact,Careers,Terms of Use,Privacy Policy","Ladakh diktat to WhatsApp group administrators — register yourself with police, bring photos"
2409,PTI," 8 January, 2020 4:53 pm IST",865,"The woman was attacked after the sister-in-law and her husband, and the brother-in-law locked up the rest of the family who opposed the ritual.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Exorcism,PTI wire,About,Contact,Careers,Terms of Use,Privacy Policy",Woman cut over 100 times by sister-in-law who believes a sacrifice will heal her father
2410,Debayan Roy," 8 January, 2020 4:09 pm IST",14007,"The lawyers' action comes day after a group of senior SC advocates read the Preamble on the court's lawns, reiterating the Constitution's goals & principles. ","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Citizenship Amendment Act protests,NRC,Supreme Court,About,Contact,Careers,Terms of Use,Privacy Policy","Now, pro-CAA lawyers of SC sing Vande Mataram, read Preamble on court premises"
2411,Neelam Pandey," 8 January, 2020 3:46 pm IST",937,"BJP leader B.L. Santosh backs JNU V-C Jagadesh Kumar, while Tajinder Pal Singh Bagga & MP Ramesh Bidhuri call for boycott of Deepika Padukone movies.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Deepika Padukone,JNU,JNU vice-chancellor,JNU violence,Mamidala Jagadesh Kumar,About,Contact,Careers,Terms of Use,Privacy Policy","Boycott Deepika Padukone movies, support JNU V-C — BJP leaders on Twitter"
2412,PTI," 8 January, 2020 3:34 pm IST",11102,"Attorney General K K Venugopal, appearing for the CBI, said children, who were allegedly murdered, were later traced and found alive.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,CBI,child abuse,Muzaffarpur,PTI wire,About,Contact,Careers,Terms of Use,Privacy Policy",No evidence of children murdered in Muzaffarpur shelter: CBI tells Supreme Court
2413,PTI," 8 January, 2020 3:00 pm IST",12368,Police cordoned off the area in Srinagar and have launched a search operation to catch the assailants.,"Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,Jammu and Kashmir,PTI wire,About,Contact,Careers,Terms of Use,Privacy Policy",2 civilians injured as militants hurl grenade at security forces in Srinagar’s Zakura
2414,PTI," 8 January, 2020 2:57 pm IST",18400,"Citing the Tis Hazari incident which saw violent clashes between lawyers and police in November 2019, the top court said it wouldn't have happened if CISF were present at the time.","Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,Politics,Pre-Truth,Governance,Diplomacy,Economy,Ilanomics,Defence,India,Features,Last Laughs,Books,Brandma,Reel Take,Opinion,Talk Point,50-Word Edit,National Interest,Events,Off The Cuff,Democracy Wall,Video,More,Education,Global Pulse,Health,HoaXposed,ICYMI,In Pictures,Judiciary,Plugged In,PrimeTime,Sci-Tech,Science,Tech,Sport,ThePrint Essential,India,CISF,PTI wire,Tis Hazari court,About,Contact,Careers,Terms of Use,Privacy Policy",Supreme Court tells Centre to consider deploying CISF to check unruly incidents at courts
